id,kind,label,layer,metrics,path,summary,tags
symbol:tests.test_field_activation_matrix.test_field_activation_matrix_maps_all_hidden_states_to_external_evidence,function,test_field_activation_matrix_maps_all_hidden_states_to_external_evidence,verification,"{""line"": 26, ""end_line"": 44}",tests/test_field_activation_matrix.py,,"[""activation"", ""all"", ""evidence"", ""external"", ""field"", ""hidden"", ""maps"", ""matrix"", ""states"", ""test"", ""to""]"
symbol:tests.test_field_activation_matrix.test_field_activation_package_staging_manifest_blocks_template_rows,function,test_field_activation_package_staging_manifest_blocks_template_rows,verification,"{""line"": 398, ""end_line"": 440}",tests/test_field_activation_matrix.py,,"[""activation"", ""blocks"", ""field"", ""manifest"", ""package"", ""rows"", ""staging"", ""template"", ""test""]"
symbol:tests.test_field_activation_matrix.test_field_activation_package_staging_manifest_guides_operator_after_filled_response,function,test_field_activation_package_staging_manifest_guides_operator_after_filled_response,verification,"{""line"": 803, ""end_line"": 875}",tests/test_field_activation_matrix.py,,"[""activation"", ""after"", ""field"", ""filled"", ""guides"", ""manifest"", ""operator"", ""package"", ""response"", ""staging"", ""test""]"
symbol:tests.test_field_activation_matrix.test_field_activation_response_coherence_audit_allows_coherent_response_into_readiness_gate,function,test_field_activation_response_coherence_audit_allows_coherent_response_into_readiness_gate,verification,"{""line"": 748, ""end_line"": 800}",tests/test_field_activation_matrix.py,,"[""activation"", ""allows"", ""audit"", ""coherence"", ""coherent"", ""field"", ""gate"", ""into"", ""readiness"", ""response"", ""test""]"
symbol:tests.test_field_activation_matrix.test_field_activation_response_coherence_audit_blocks_fragmented_hidden_state_batches,function,test_field_activation_response_coherence_audit_blocks_fragmented_hidden_state_batches,verification,"{""line"": 718, ""end_line"": 745}",tests/test_field_activation_matrix.py,,"[""activation"", ""audit"", ""batches"", ""blocks"", ""coherence"", ""field"", ""fragmented"", ""hidden"", ""response"", ""state"", ""test""]"
symbol:tests.test_field_activation_matrix.test_field_activation_response_coherence_audit_waits_for_response_preflight,function,test_field_activation_response_coherence_audit_waits_for_response_preflight,verification,"{""line"": 693, ""end_line"": 715}",tests/test_field_activation_matrix.py,,"[""activation"", ""audit"", ""coherence"", ""field"", ""for"", ""preflight"", ""response"", ""test"", ""waits""]"
symbol:tests.test_field_activation_matrix.test_field_activation_response_completion_ledger_marks_default_template_as_zero_complete,function,test_field_activation_response_completion_ledger_marks_default_template_as_zero_complete,verification,"{""line"": 128, ""end_line"": 158}",tests/test_field_activation_matrix.py,,"[""activation"", ""as"", ""complete"", ""completion"", ""default"", ""field"", ""ledger"", ""marks"", ""response"", ""template"", ""test"", ""zero""]"
symbol:tests.test_field_activation_matrix.test_field_activation_response_completion_ledger_ready_after_filled_response,function,test_field_activation_response_completion_ledger_ready_after_filled_response,verification,"{""line"": 328, ""end_line"": 359}",tests/test_field_activation_matrix.py,,"[""activation"", ""after"", ""completion"", ""field"", ""filled"", ""ledger"", ""ready"", ""response"", ""test""]"
symbol:tests.test_field_activation_matrix.test_field_activation_response_completion_ledger_tracks_partial_catalyst_completion,function,test_field_activation_response_completion_ledger_tracks_partial_catalyst_completion,verification,"{""line"": 202, ""end_line"": 245}",tests/test_field_activation_matrix.py,,"[""activation"", ""catalyst"", ""completion"", ""field"", ""ledger"", ""partial"", ""response"", ""test"", ""tracks""]"
symbol:tests.test_field_activation_matrix.test_field_activation_response_focus_handoff_exits_after_filled_response,function,test_field_activation_response_focus_handoff_exits_after_filled_response,verification,"{""line"": 362, ""end_line"": 395}",tests/test_field_activation_matrix.py,,"[""activation"", ""after"", ""exits"", ""field"", ""filled"", ""focus"", ""handoff"", ""response"", ""test""]"
symbol:tests.test_field_activation_matrix.test_field_activation_response_focus_handoff_routes_default_template_to_catalyst_kit,function,test_field_activation_response_focus_handoff_routes_default_template_to_catalyst_kit,verification,"{""line"": 161, ""end_line"": 199}",tests/test_field_activation_matrix.py,,"[""activation"", ""catalyst"", ""default"", ""field"", ""focus"", ""handoff"", ""kit"", ""response"", ""routes"", ""template"", ""test"", ""to""]"
symbol:tests.test_field_activation_matrix.test_field_activation_response_focus_handoff_uses_repair_action_when_focused_source_is_blocked,function,test_field_activation_response_focus_handoff_uses_repair_action_when_focused_source_is_blocked,verification,"{""line"": 248, ""end_line"": 277}",tests/test_field_activation_matrix.py,,"[""action"", ""activation"", ""blocked"", ""field"", ""focus"", ""focused"", ""handoff"", ""is"", ""repair"", ""response"", ""source"", ""test"", ""uses"", ""when""]"
symbol:tests.test_field_activation_matrix.test_field_activation_response_focus_handoff_waits_for_full_rows_after_catalyst_complete,function,test_field_activation_response_focus_handoff_waits_for_full_rows_after_catalyst_complete,verification,"{""line"": 280, ""end_line"": 325}",tests/test_field_activation_matrix.py,,"[""activation"", ""after"", ""catalyst"", ""complete"", ""field"", ""focus"", ""for"", ""full"", ""handoff"", ""response"", ""rows"", ""test"", ""waits""]"
symbol:tests.test_field_activation_matrix.test_field_activation_response_preflight_accepts_filled_field_rows_without_writeback,function,test_field_activation_response_preflight_accepts_filled_field_rows_without_writeback,verification,"{""line"": 637, ""end_line"": 690}",tests/test_field_activation_matrix.py,,"[""accepts"", ""activation"", ""field"", ""filled"", ""preflight"", ""response"", ""rows"", ""test"", ""without"", ""writeback""]"
symbol:tests.test_field_activation_matrix.test_field_activation_response_preflight_blocks_reference_only_rows_without_value_payload,function,test_field_activation_response_preflight_blocks_reference_only_rows_without_value_payload,verification,"{""line"": 567, ""end_line"": 585}",tests/test_field_activation_matrix.py,,"[""activation"", ""blocks"", ""field"", ""only"", ""payload"", ""preflight"", ""reference"", ""response"", ""rows"", ""test"", ""value"", ""without""]"
symbol:tests.test_field_activation_matrix.test_field_activation_response_repair_work_order_prioritizes_missing_external_response,function,test_field_activation_response_repair_work_order_prioritizes_missing_external_response,verification,"{""line"": 588, ""end_line"": 634}",tests/test_field_activation_matrix.py,,"[""activation"", ""external"", ""field"", ""missing"", ""order"", ""prioritizes"", ""repair"", ""response"", ""test"", ""work""]"
symbol:tests.test_field_activation_matrix.test_field_activation_response_repair_work_order_ready_after_filled_response,function,test_field_activation_response_repair_work_order_ready_after_filled_response,verification,"{""line"": 1316, ""end_line"": 1372}",tests/test_field_activation_matrix.py,,"[""activation"", ""after"", ""field"", ""filled"", ""order"", ""ready"", ""repair"", ""response"", ""test"", ""work""]"
symbol:tests.test_field_activation_matrix.test_field_activation_response_source_preflight_accepts_external_json_shape,function,test_field_activation_response_source_preflight_accepts_external_json_shape,verification,"{""line"": 525, ""end_line"": 564}",tests/test_field_activation_matrix.py,,"[""accepts"", ""activation"", ""external"", ""field"", ""json"", ""preflight"", ""response"", ""shape"", ""source"", ""test""]"
symbol:tests.test_field_activation_matrix.test_field_activation_response_source_preflight_defaults_to_template_without_field_claims,function,test_field_activation_response_source_preflight_defaults_to_template_without_field_claims,verification,"{""line"": 502, ""end_line"": 522}",tests/test_field_activation_matrix.py,,"[""activation"", ""claims"", ""defaults"", ""field"", ""preflight"", ""response"", ""source"", ""template"", ""test"", ""to"", ""without""]"
symbol:tests.test_field_activation_matrix.test_field_activation_response_submission_packet_guides_default_external_response,function,test_field_activation_response_submission_packet_guides_default_external_response,verification,"{""line"": 1240, ""end_line"": 1276}",tests/test_field_activation_matrix.py,,"[""activation"", ""default"", ""external"", ""field"", ""guides"", ""packet"", ""response"", ""submission"", ""test""]"
symbol:tests.test_field_activation_matrix.test_field_activation_response_submission_packet_tracks_ready_response_before_package_dir,function,test_field_activation_response_submission_packet_tracks_ready_response_before_package_dir,verification,"{""line"": 1279, ""end_line"": 1313}",tests/test_field_activation_matrix.py,,"[""activation"", ""before"", ""dir"", ""field"", ""package"", ""packet"", ""ready"", ""response"", ""submission"", ""test"", ""tracks""]"
symbol:tests.test_field_activation_matrix.test_field_activation_response_template_is_blocked_until_real_field_rows_are_filled,function,test_field_activation_response_template_is_blocked_until_real_field_rows_are_filled,verification,"{""line"": 90, ""end_line"": 125}",tests/test_field_activation_matrix.py,,"[""activation"", ""are"", ""blocked"", ""field"", ""filled"", ""is"", ""real"", ""response"", ""rows"", ""template"", ""test"", ""until""]"
symbol:tests.test_field_activation_matrix.test_field_activation_schema_preflight_accepts_template_structure_without_field_claims,function,test_field_activation_schema_preflight_accepts_template_structure_without_field_claims,verification,"{""line"": 443, ""end_line"": 472}",tests/test_field_activation_matrix.py,,"[""accepts"", ""activation"", ""claims"", ""field"", ""preflight"", ""schema"", ""structure"", ""template"", ""test"", ""without""]"
symbol:tests.test_field_activation_matrix.test_field_activation_schema_preflight_blocks_missing_required_response_field,function,test_field_activation_schema_preflight_blocks_missing_required_response_field,verification,"{""line"": 475, ""end_line"": 499}",tests/test_field_activation_matrix.py,,"[""activation"", ""blocks"", ""field"", ""missing"", ""preflight"", ""required"", ""response"", ""schema"", ""test""]"
symbol:tests.test_field_calibration_gate_agent._field_metrics,function,_field_metrics,verification,"{""line"": 52, ""end_line"": 78}",tests/test_field_calibration_gate_agent.py,,"[""field"", ""metrics""]"
symbol:tests.test_field_calibration_gate_agent._table_status,function,_table_status,verification,"{""line"": 81, ""end_line"": 88}",tests/test_field_calibration_gate_agent.py,,"[""status"", ""table""]"
symbol:tests.test_field_calibration_gate_agent.test_field_calibration_gate_agent_allows_field_calibration_when_gates_pass,function,test_field_calibration_gate_agent_allows_field_calibration_when_gates_pass,verification,"{""line"": 19, ""end_line"": 31}",tests/test_field_calibration_gate_agent.py,,"[""agent"", ""allows"", ""calibration"", ""field"", ""gate"", ""gates"", ""pass"", ""test"", ""when""]"
symbol:tests.test_field_calibration_gate_agent.test_field_calibration_gate_agent_blocks_on_incomplete_tables,function,test_field_calibration_gate_agent_blocks_on_incomplete_tables,verification,"{""line"": 34, ""end_line"": 49}",tests/test_field_calibration_gate_agent.py,,"[""agent"", ""blocks"", ""calibration"", ""field"", ""gate"", ""incomplete"", ""on"", ""tables"", ""test""]"
symbol:tests.test_field_calibration_gate_agent.test_field_calibration_gate_agent_waits_for_real_field_data,function,test_field_calibration_gate_agent_waits_for_real_field_data,verification,"{""line"": 4, ""end_line"": 16}",tests/test_field_calibration_gate_agent.py,,"[""agent"", ""calibration"", ""data"", ""field"", ""for"", ""gate"", ""real"", ""test"", ""waits""]"
symbol:tests.test_field_control_replay_package._write_csv,function,_write_csv,verification,"{""line"": 202, ""end_line"": 207}",tests/test_field_control_replay_package.py,,"[""csv"", ""write""]"
symbol:tests.test_field_control_replay_package._write_valid_package,function,_write_valid_package,verification,"{""line"": 112, ""end_line"": 199}",tests/test_field_control_replay_package.py,,"[""package"", ""valid"", ""write""]"
symbol:tests.test_field_control_replay_package.test_field_control_replay_package_accepts_minimum_field_transitions,function,test_field_control_replay_package_accepts_minimum_field_transitions,verification,"{""line"": 49, ""end_line"": 76}",tests/test_field_control_replay_package.py,,"[""accepts"", ""control"", ""field"", ""minimum"", ""package"", ""replay"", ""test"", ""transitions""]"
symbol:tests.test_field_control_replay_package.test_field_control_replay_package_blocks_invalid_actuator_latency,function,test_field_control_replay_package_blocks_invalid_actuator_latency,verification,"{""line"": 96, ""end_line"": 109}",tests/test_field_control_replay_package.py,,"[""actuator"", ""blocks"", ""control"", ""field"", ""invalid"", ""latency"", ""package"", ""replay"", ""test""]"
symbol:tests.test_field_control_replay_package.test_field_control_replay_package_blocks_missing_actuator_table,function,test_field_control_replay_package_blocks_missing_actuator_table,verification,"{""line"": 79, ""end_line"": 93}",tests/test_field_control_replay_package.py,,"[""actuator"", ""blocks"", ""control"", ""field"", ""missing"", ""package"", ""replay"", ""table"", ""test""]"
symbol:tests.test_field_control_replay_package.test_field_control_replay_package_blocks_template_rows,function,test_field_control_replay_package_blocks_template_rows,verification,"{""line"": 34, ""end_line"": 46}",tests/test_field_control_replay_package.py,,"[""blocks"", ""control"", ""field"", ""package"", ""replay"", ""rows"", ""template"", ""test""]"
symbol:tests.test_field_control_replay_package.test_field_control_replay_package_waits_for_external_dir,function,test_field_control_replay_package_waits_for_external_dir,verification,"{""line"": 17, ""end_line"": 31}",tests/test_field_control_replay_package.py,,"[""control"", ""dir"", ""external"", ""field"", ""for"", ""package"", ""replay"", ""test"", ""waits""]"
symbol:tests.test_field_data_interface_agent._catalyst,function,_catalyst,verification,"{""line"": 228, ""end_line"": 237}",tests/test_field_data_interface_agent.py,,"[""catalyst""]"
symbol:tests.test_field_data_interface_agent._complete_package,function,_complete_package,verification,"{""line"": 146, ""end_line"": 198}",tests/test_field_data_interface_agent.py,,"[""complete"", ""package""]"
symbol:tests.test_field_data_interface_agent._lab,function,_lab,verification,"{""line"": 216, ""end_line"": 225}",tests/test_field_data_interface_agent.py,,"[""lab""]"
symbol:tests.test_field_data_interface_agent._operation,function,_operation,verification,"{""line"": 240, ""end_line"": 249}",tests/test_field_data_interface_agent.py,,"[""operation""]"
symbol:tests.test_field_data_interface_agent._sensor,function,_sensor,verification,"{""line"": 201, ""end_line"": 213}",tests/test_field_data_interface_agent.py,,"[""sensor""]"
symbol:tests.test_field_data_interface_agent.test_field_data_interface_agent_accepts_complete_template_package,function,test_field_data_interface_agent_accepts_complete_template_package,verification,"{""line"": 5, ""end_line"": 27}",tests/test_field_data_interface_agent.py,,"[""accepts"", ""agent"", ""complete"", ""data"", ""field"", ""interface"", ""package"", ""template"", ""test""]"
symbol:tests.test_field_data_interface_agent.test_field_data_interface_agent_blocks_missing_lab_results,function,test_field_data_interface_agent_blocks_missing_lab_results,verification,"{""line"": 30, ""end_line"": 51}",tests/test_field_data_interface_agent.py,,"[""agent"", ""blocks"", ""data"", ""field"", ""interface"", ""lab"", ""missing"", ""results"", ""test""]"
symbol:tests.test_field_data_interface_agent.test_field_data_interface_agent_can_build_sensor_table_from_readings,function,test_field_data_interface_agent_can_build_sensor_table_from_readings,verification,"{""line"": 86, ""end_line"": 105}",tests/test_field_data_interface_agent.py,,"[""agent"", ""build"", ""can"", ""data"", ""field"", ""from"", ""interface"", ""readings"", ""sensor"", ""table"", ""test""]"
symbol:tests.test_field_data_interface_agent.test_field_data_interface_agent_detects_orphan_reference_batches,function,test_field_data_interface_agent_detects_orphan_reference_batches,verification,"{""line"": 54, ""end_line"": 83}",tests/test_field_data_interface_agent.py,,"[""agent"", ""batches"", ""data"", ""detects"", ""field"", ""interface"", ""orphan"", ""reference"", ""test""]"
symbol:tests.test_field_data_interface_agent.test_field_data_interface_schema_covers_r4b_guardrail_fields,function,test_field_data_interface_schema_covers_r4b_guardrail_fields,verification,"{""line"": 108, ""end_line"": 123}",tests/test_field_data_interface_agent.py,,"[""covers"", ""data"", ""field"", ""fields"", ""guardrail"", ""interface"", ""r4b"", ""schema"", ""test""]"
symbol:tests.test_field_data_interface_agent.test_field_data_interface_schema_covers_r8e_pressure_headloss_fields,function,test_field_data_interface_schema_covers_r8e_pressure_headloss_fields,verification,"{""line"": 126, ""end_line"": 143}",tests/test_field_data_interface_agent.py,,"[""covers"", ""data"", ""field"", ""fields"", ""headloss"", ""interface"", ""pressure"", ""r8e"", ""schema"", ""test""]"
symbol:tests.test_field_missingness_replay_package._write_csv,function,_write_csv,verification,"{""line"": 209, ""end_line"": 214}",tests/test_field_missingness_replay_package.py,,"[""csv"", ""write""]"
symbol:tests.test_field_missingness_replay_package._write_valid_package,function,_write_valid_package,verification,"{""line"": 116, ""end_line"": 206}",tests/test_field_missingness_replay_package.py,,"[""package"", ""valid"", ""write""]"
symbol:tests.test_field_missingness_replay_package.test_field_missingness_replay_package_accepts_minimum_field_samples,function,test_field_missingness_replay_package_accepts_minimum_field_samples,verification,"{""line"": 48, ""end_line"": 77}",tests/test_field_missingness_replay_package.py,,"[""accepts"", ""field"", ""minimum"", ""missingness"", ""package"", ""replay"", ""samples"", ""test""]"
symbol:tests.test_field_missingness_replay_package.test_field_missingness_replay_package_blocks_all_available_samples,function,test_field_missingness_replay_package_blocks_all_available_samples,verification,"{""line"": 97, ""end_line"": 113}",tests/test_field_missingness_replay_package.py,,"[""all"", ""available"", ""blocks"", ""field"", ""missingness"", ""package"", ""replay"", ""samples"", ""test""]"
symbol:tests.test_field_missingness_replay_package.test_field_missingness_replay_package_blocks_missing_label_table,function,test_field_missingness_replay_package_blocks_missing_label_table,verification,"{""line"": 80, ""end_line"": 94}",tests/test_field_missingness_replay_package.py,,"[""blocks"", ""field"", ""label"", ""missing"", ""missingness"", ""package"", ""replay"", ""table"", ""test""]"
symbol:tests.test_field_missingness_replay_package.test_field_missingness_replay_package_blocks_template_rows,function,test_field_missingness_replay_package_blocks_template_rows,verification,"{""line"": 33, ""end_line"": 45}",tests/test_field_missingness_replay_package.py,,"[""blocks"", ""field"", ""missingness"", ""package"", ""replay"", ""rows"", ""template"", ""test""]"
symbol:tests.test_field_missingness_replay_package.test_field_missingness_replay_package_waits_for_external_dir,function,test_field_missingness_replay_package_waits_for_external_dir,verification,"{""line"": 17, ""end_line"": 30}",tests/test_field_missingness_replay_package.py,,"[""dir"", ""external"", ""field"", ""for"", ""missingness"", ""package"", ""replay"", ""test"", ""waits""]"
symbol:tests.test_field_package_coverage._catalyst_proxy_metrics,function,_catalyst_proxy_metrics,verification,"{""line"": 739, ""end_line"": 782}",tests/test_field_package_coverage.py,,"[""catalyst"", ""metrics"", ""proxy""]"
symbol:tests.test_field_package_coverage._claim_metrics,function,_claim_metrics,verification,"{""line"": 713, ""end_line"": 736}",tests/test_field_package_coverage.py,,"[""claim"", ""metrics""]"
symbol:tests.test_field_package_coverage._metadata,function,_metadata,verification,"{""line"": 531, ""end_line"": 541}",tests/test_field_package_coverage.py,,"[""metadata""]"
symbol:tests.test_field_package_coverage._tables,function,_tables,verification,"{""line"": 544, ""end_line"": 710}",tests/test_field_package_coverage.py,,"[""tables""]"
symbol:tests.test_field_package_coverage._write_package,function,_write_package,verification,"{""line"": 488, ""end_line"": 528}",tests/test_field_package_coverage.py,,"[""package"", ""write""]"
symbol:tests.test_field_package_coverage.test_field_package_coverage_accepts_pressure_headloss_events_as_agent51_pressure_source,function,test_field_package_coverage_accepts_pressure_headloss_events_as_agent51_pressure_source,verification,"{""line"": 367, ""end_line"": 395}",tests/test_field_package_coverage.py,,"[""accepts"", ""agent"", ""agent51"", ""as"", ""coverage"", ""events"", ""field"", ""headloss"", ""package"", ""pressure"", ""source"", ""test""]"
symbol:tests.test_field_package_coverage.test_field_package_coverage_allows_resolved_pressure_source_conflict_for_agent51_holdout,function,test_field_package_coverage_allows_resolved_pressure_source_conflict_for_agent51_holdout,verification,"{""line"": 445, ""end_line"": 485}",tests/test_field_package_coverage.py,,"[""agent"", ""agent51"", ""allows"", ""conflict"", ""coverage"", ""field"", ""for"", ""holdout"", ""package"", ""pressure"", ""resolved"", ""source"", ""test""]"
symbol:tests.test_field_package_coverage.test_field_package_coverage_blocks_before_import_for_template,function,test_field_package_coverage_blocks_before_import_for_template,verification,"{""line"": 9, ""end_line"": 28}",tests/test_field_package_coverage.py,,"[""before"", ""blocks"", ""coverage"", ""field"", ""for"", ""import"", ""package"", ""template"", ""test""]"
symbol:tests.test_field_package_coverage.test_field_package_coverage_flags_missing_weak_target_labels,function,test_field_package_coverage_flags_missing_weak_target_labels,verification,"{""line"": 291, ""end_line"": 305}",tests/test_field_package_coverage.py,,"[""coverage"", ""field"", ""flags"", ""labels"", ""missing"", ""package"", ""target"", ""test"", ""weak""]"
symbol:tests.test_field_package_coverage.test_field_package_coverage_passes_agent51_catalyst_proxy_holdout,function,test_field_package_coverage_passes_agent51_catalyst_proxy_holdout,verification,"{""line"": 338, ""end_line"": 364}",tests/test_field_package_coverage.py,,"[""agent"", ""agent51"", ""catalyst"", ""coverage"", ""field"", ""holdout"", ""package"", ""passes"", ""proxy"", ""test""]"
symbol:tests.test_field_package_coverage.test_field_package_coverage_passes_claim_and_soft_holdout_fields,function,test_field_package_coverage_passes_claim_and_soft_holdout_fields,verification,"{""line"": 48, ""end_line"": 85}",tests/test_field_package_coverage.py,,"[""and"", ""claim"", ""coverage"", ""field"", ""fields"", ""holdout"", ""package"", ""passes"", ""soft"", ""test""]"
symbol:tests.test_field_package_coverage.test_field_package_coverage_reports_claim_specific_missing_fields,function,test_field_package_coverage_reports_claim_specific_missing_fields,verification,"{""line"": 31, ""end_line"": 45}",tests/test_field_package_coverage.py,,"[""claim"", ""coverage"", ""field"", ""fields"", ""missing"", ""package"", ""reports"", ""specific"", ""test""]"
symbol:tests.test_field_package_coverage.test_field_package_coverage_requires_agent51_catalyst_proxy_holdout,function,test_field_package_coverage_requires_agent51_catalyst_proxy_holdout,verification,"{""line"": 308, ""end_line"": 335}",tests/test_field_package_coverage.py,,"[""agent"", ""agent51"", ""catalyst"", ""coverage"", ""field"", ""holdout"", ""package"", ""proxy"", ""requires"", ""test""]"
symbol:tests.test_field_package_coverage.test_field_package_coverage_requires_lab_result_quality_before_replay,function,test_field_package_coverage_requires_lab_result_quality_before_replay,verification,"{""line"": 180, ""end_line"": 196}",tests/test_field_package_coverage.py,,"[""before"", ""coverage"", ""field"", ""lab"", ""package"", ""quality"", ""replay"", ""requires"", ""result"", ""test""]"
symbol:tests.test_field_package_coverage.test_field_package_coverage_requires_minimum_replay_contract_when_batches_are_too_sparse,function,test_field_package_coverage_requires_minimum_replay_contract_when_batches_are_too_sparse,verification,"{""line"": 129, ""end_line"": 141}",tests/test_field_package_coverage.py,,"[""are"", ""batches"", ""contract"", ""coverage"", ""field"", ""minimum"", ""package"", ""replay"", ""requires"", ""sparse"", ""test"", ""too"", ""when""]"
symbol:tests.test_field_package_coverage.test_field_package_coverage_requires_operation_action_quality_before_replay,function,test_field_package_coverage_requires_operation_action_quality_before_replay,verification,"{""line"": 161, ""end_line"": 177}",tests/test_field_package_coverage.py,,"[""action"", ""before"", ""coverage"", ""field"", ""operation"", ""package"", ""quality"", ""replay"", ""requires"", ""test""]"
symbol:tests.test_field_package_coverage.test_field_package_coverage_requires_pressure_headloss_quality_before_replay,function,test_field_package_coverage_requires_pressure_headloss_quality_before_replay,verification,"{""line"": 244, ""end_line"": 265}",tests/test_field_package_coverage.py,,"[""before"", ""coverage"", ""field"", ""headloss"", ""package"", ""pressure"", ""quality"", ""replay"", ""requires"", ""test""]"
symbol:tests.test_field_package_coverage.test_field_package_coverage_requires_proxy_label_quality_before_replay,function,test_field_package_coverage_requires_proxy_label_quality_before_replay,verification,"{""line"": 225, ""end_line"": 241}",tests/test_field_package_coverage.py,,"[""before"", ""coverage"", ""field"", ""label"", ""package"", ""proxy"", ""quality"", ""replay"", ""requires"", ""test""]"
symbol:tests.test_field_package_coverage.test_field_package_coverage_requires_time_order_patch_before_replay,function,test_field_package_coverage_requires_time_order_patch_before_replay,verification,"{""line"": 144, ""end_line"": 158}",tests/test_field_package_coverage.py,,"[""before"", ""coverage"", ""field"", ""order"", ""package"", ""patch"", ""replay"", ""requires"", ""test"", ""time""]"
symbol:tests.test_field_package_coverage.test_field_package_coverage_requires_valid_lab_and_proxy_on_same_batches,function,test_field_package_coverage_requires_valid_lab_and_proxy_on_same_batches,verification,"{""line"": 199, ""end_line"": 222}",tests/test_field_package_coverage.py,,"[""and"", ""batches"", ""coverage"", ""field"", ""lab"", ""on"", ""package"", ""proxy"", ""requires"", ""same"", ""test"", ""valid""]"
symbol:tests.test_field_package_coverage.test_field_package_coverage_sufficiency_gate_routes_review_candidate_without_writeback,function,test_field_package_coverage_sufficiency_gate_routes_review_candidate_without_writeback,verification,"{""line"": 88, ""end_line"": 126}",tests/test_field_package_coverage.py,,"[""candidate"", ""coverage"", ""field"", ""gate"", ""package"", ""review"", ""routes"", ""sufficiency"", ""test"", ""without"", ""writeback""]"
symbol:tests.test_field_package_coverage.test_field_package_coverage_surfaces_agent44_pressure_headloss_type_errors,function,test_field_package_coverage_surfaces_agent44_pressure_headloss_type_errors,verification,"{""line"": 268, ""end_line"": 288}",tests/test_field_package_coverage.py,,"[""agent"", ""agent44"", ""coverage"", ""errors"", ""field"", ""headloss"", ""package"", ""pressure"", ""surfaces"", ""test"", ""type""]"
symbol:tests.test_field_package_coverage.test_field_package_coverage_turns_pressure_source_conflicts_into_field_patch_requirements,function,test_field_package_coverage_turns_pressure_source_conflicts_into_field_patch_requirements,verification,"{""line"": 398, ""end_line"": 442}",tests/test_field_package_coverage.py,,"[""conflicts"", ""coverage"", ""field"", ""into"", ""package"", ""patch"", ""pressure"", ""requirements"", ""source"", ""test"", ""turns""]"
symbol:tests.test_field_replay_calibration_gate_agent._lab,function,_lab,verification,"{""line"": 159, ""end_line"": 167}",tests/test_field_replay_calibration_gate_agent.py,,"[""lab""]"
symbol:tests.test_field_replay_calibration_gate_agent._matrix_fast_proxy_metrics,function,_matrix_fast_proxy_metrics,verification,"{""line"": 216, ""end_line"": 223}",tests/test_field_replay_calibration_gate_agent.py,,"[""fast"", ""matrix"", ""metrics"", ""proxy""]"
symbol:tests.test_field_replay_calibration_gate_agent._operation,function,_operation,verification,"{""line"": 170, ""end_line"": 180}",tests/test_field_replay_calibration_gate_agent.py,,"[""operation""]"
symbol:tests.test_field_replay_calibration_gate_agent._pressure_event,function,_pressure_event,verification,"{""line"": 198, ""end_line"": 213}",tests/test_field_replay_calibration_gate_agent.py,,"[""event"", ""pressure""]"
symbol:tests.test_field_replay_calibration_gate_agent._proxy_event,function,_proxy_event,verification,"{""line"": 183, ""end_line"": 195}",tests/test_field_replay_calibration_gate_agent.py,,"[""event"", ""proxy""]"
symbol:tests.test_field_replay_calibration_gate_agent._sensor,function,_sensor,verification,"{""line"": 147, ""end_line"": 156}",tests/test_field_replay_calibration_gate_agent.py,,"[""sensor""]"
symbol:tests.test_field_replay_calibration_gate_agent._timestamped_package,function,_timestamped_package,verification,"{""line"": 125, ""end_line"": 144}",tests/test_field_replay_calibration_gate_agent.py,,"[""package"", ""timestamped""]"
symbol:tests.test_field_replay_calibration_gate_agent.test_field_replay_calibration_gate_allows_only_protective_writeback_when_field_replay_passes,function,test_field_replay_calibration_gate_allows_only_protective_writeback_when_field_replay_passes,verification,"{""line"": 27, ""end_line"": 48}",tests/test_field_replay_calibration_gate_agent.py,,"[""allows"", ""calibration"", ""field"", ""gate"", ""only"", ""passes"", ""protective"", ""replay"", ""test"", ""when"", ""writeback""]"
symbol:tests.test_field_replay_calibration_gate_agent.test_field_replay_calibration_gate_blocks_synthetic_replay,function,test_field_replay_calibration_gate_blocks_synthetic_replay,verification,"{""line"": 5, ""end_line"": 24}",tests/test_field_replay_calibration_gate_agent.py,,"[""blocks"", ""calibration"", ""field"", ""gate"", ""replay"", ""synthetic"", ""test""]"
symbol:tests.test_field_replay_calibration_gate_agent.test_field_replay_calibration_gate_fails_low_precision_and_false_positive_cost,function,test_field_replay_calibration_gate_fails_low_precision_and_false_positive_cost,verification,"{""line"": 51, ""end_line"": 77}",tests/test_field_replay_calibration_gate_agent.py,,"[""and"", ""calibration"", ""cost"", ""fails"", ""false"", ""field"", ""gate"", ""low"", ""positive"", ""precision"", ""replay"", ""test""]"
symbol:tests.test_field_replay_calibration_gate_agent.test_field_replay_calibration_gate_fails_missing_result_time_as_schema_gate,function,test_field_replay_calibration_gate_fails_missing_result_time_as_schema_gate,verification,"{""line"": 80, ""end_line"": 99}",tests/test_field_replay_calibration_gate_agent.py,,"[""as"", ""calibration"", ""fails"", ""field"", ""gate"", ""missing"", ""replay"", ""result"", ""schema"", ""test"", ""time""]"
symbol:tests.test_field_replay_calibration_gate_agent.test_field_replay_calibration_gate_fails_when_protective_action_is_too_slow,function,test_field_replay_calibration_gate_fails_when_protective_action_is_too_slow,verification,"{""line"": 102, ""end_line"": 122}",tests/test_field_replay_calibration_gate_agent.py,,"[""action"", ""calibration"", ""fails"", ""field"", ""gate"", ""is"", ""protective"", ""replay"", ""slow"", ""test"", ""too"", ""when""]"
